		2021-12-28	Wtorek	Siłownia	90											Nogi + rehabilitacja
		2022-07-04	Poniedziałek	Koszykówka 	45											Kosz (dynamika)		
		2022-07-06	Środa	Siłownia	70											Ręce		
		2022-07-07	Czwartek	Rower	120	15	149	175	84	301		151,3	1245	26,4	51	Wytrzymałość siłowa - podjazdy pod zoo - 10x6min	Bardzo wysokie tętno, ale czuję moc w nogach, suma interwałów:  HR/W:	
		2022-07-07	Czwartek	Siłownia	90											Kosz + ręce + dynamika (skiping + podbiegi)	Chyba najlepsza dynamika do tej pory, podczas ćwiczeń praktycznie nie czułem stopy 	
		2022-07-08	Piątek	Bieganie	50	130	143	149					8	04:43	10,1	Rehab-trucht	Najszybsze bieganie od operacji, dużo lepiej niż ostatnio, po bieganiu prawie nie czuję stopy, na drugi dzień tak samo	
		2022-07-09	Sobota	Rower	125	105	144	160	86	279		135,1	424	34,9	70	Tlen + tempo	Czuję moc w nogach, dużo niższe tętno na tej samej trasie co w poniedziałek	
		2022-07-09	Sobota	Koszykówka 	60											Kosz (dynamika)	Po koszu mocno czuję kostkę	
		2022-07-10	Niedziela	Rower	100		138	148	86	252		89	42	34,7	56	Tlen	Zmęczone nogi, wysokie tętno	
		2022-07-10	Niedziela	Siłownia	40											Ręce	Dzisiaj mocno czuję kostkę	
		2022-07-11	Poniedziałek	Pływanie	60	60									1600	Technika	50m - oddechy 2*(2*9/2*7/2*5) przerwy co 20/15/10s, REHABILITACJA
		2022-07-12	Wtorek	Bieganie	50	15	152	159					8	04:25	10,7	Rehab tempo	Najszybsze bieganie od operacji, jest przełom! Lepiej niż ostatnio, na bieganiu czuję moc, po bieganiu prawie nie czuję stopy,, dopiero później trochę bardziej. 	
		2022-07-12	Wtorek	Siłownia	60	90										Ręce + gumy + core		
		2022-07-13	Środa	Rower	100		134	152	84	239		80	353	32,2	52	Tlen		
		2022-07-13	Środa	Siłownia	60	15										Dynamika (skiping + podbiegi) + łydki		
		2022-07-14	Czwartek	Siłownia	95	10										Ręce + gumy + core + dynamika (podbiegi razy 12) + łydki		
		2022-07-15	Piątek	Bieganie	50	60	143	149					8	04:42	10,1	Rehab-trucht	Stopa zmęczona po dynamice w ostatnich dniach, czuję dopiero pod koniec biegu, cały bieg lekko czuję tylko po wewnętrznej stronie	
		2022-07-16	Sobota	Rower	85		141	178	82	299		106	761	25,3	35	VO2max - 4x4min	HR/W: 162/408, 166/408, 166/408, 166/402	
		2022-07-16	Sobota	Siłownia	50											Ręce + łydki		
		2022-07-17	Niedziela	Bieganie	50	20	143	158					8	04:38	10,1	Rehab rytmy 10*100/100m	Trochę czuję stopę po wczorajszych ćwiczeniach, bardzo dobre tempo, interwały 3:40-3:50, po bieganiu dosyć mocno czuję stopę	
		2022-07-17	Niedziela	Siłownia	45											Kosz (dynamika)		
		2022-07-18	Poniedziałek	Rower	85	30	153	171	84	313		119	32	35,8	50	Wytrzymałość siłowa - 4*10min + 15min	Bardzo wysokie tętno, suma interwałów: 54min, HR/W: 159/345, 161/345, 162/345, 162/345, 165/345
		2022-07-18	Poniedziałek 	Siłownia	40											Ręce + core	Dzisiaj czuję stopę po wczorajszych interwałach	
		2022-07-19	Wtorek	Rower	125	60	143	160	87	288		130	433	34,3	56	Wytrzymałość siłowa - 21, 13, 38min - 300-310W	Gorąco (+30), zepsuty pomiar tętna, REHABILITACJA 	
		2022-07-19	Wtorek	Siłownia	45	20										Dynamika + łydki		
		2022-07-20	Środa	Bieganie	50	20	152	169					12	04:23	11,1	Rozruch 2km+2x4km(tempo 4-4.10 na km)/1km truchtu	Gorąco (+30), lekko czuję stopę, jest coraz lepiej	
		2022-07-20	Środa	Siłownia	95											Ręce + core + gumy + kosz (dynamika)	Pomimo ciężkiego treningu biegowego na koszu całkiem ok, tylko lekko czuję stopę	
		2022-07-21	Czwartek	Góry	110								566		5,1	Gorc - namiot	Pod koniec już trochę czuję kostkę	
		2022-07-22	Piątek	Bieganie	60		149	173					542	06:20	9,2	Bieganie po górach	Czuję stopę dosyć mocno	
		2022-07-22	Piątek 	Góry	90	60							228		5,6	Gorc - namiot	Czuję kostkę dosyć mocno, REHABILITACJA, po rehabilitacji dużo lepiej	
		2022-07-23	Sobota	Rower	95				86	295		128	861	31	49	Podjazdy VO2max	Gorąco (+34), brak pomiaru tętna	
		2022-07-24	Niedziela 	Rower	170				85	278		184	1514	28,7	80	Tempo po górkach 	Brak pomiaru tętna 	
		2022-07-24	Niedziela 	Bieganie	60	25							200	05:16	10,4	Siła biegowa - 7x250m podbieg (skipingi)	Czuję trochę kostkę	
		2022-07-25	Poniedziałek 	Siłownia	65											Gumy + Ręce + core + łydki
		2022-07-25	Poniedziałek	Rower	95				76	131		24	380	21,5	35	Rege z Anią 		
		2022-07-26	Wtorek	Rower	100		144	179	86	296		124	1080	27,8	46	VO2max - 4x4min	HR/W: 162/403, 165/407, 165/396, 165/386	
		2022-07-26	Wtorek	Bieganie	50	15	142	163					130	04:45	10,2	Rozruch 5km+10x200(tempo 3.10-15)/1min trucht 	Trochę czuję stopę po wczorajszych ćwiczeniach, interwały 3:10-3:25, dużo szybciej niż ostatnio i 2 razy dłuższe interwały	
		2022-07-27	Środa	Rower	120	15	132	150	87	251		106	741	31,9	62	Spokojne Tempo	Niskie tętno	
		2022-07-27	Środa	Siłownia	70											Gumy + Ręce		
		2022-07-28	Czwartek	Rower	170		139	175	83	290		205	1817	26,9	76	Wytrzymałość siłowa podjazdy Liwocz - 6*10min	Czuję moc, najlepszy trening od operacji, niskie tętno, HR/W: 154/342, 157/351, 158/354, 157/342, 159/345, 156/331	
		2022-07-28	Czwartek	Bieganie	60	20	150	167					129	04:28	13	14km z narastającą prędkością 5km po 4.40+5km po 4.30+1km 5 min+3km po 4.10-15+1km truchtu	Wieczorem czuję stopę, ale inaczej niż dotychczas	
		2022-07-29	Piątek	Pływanie	60										1700	15*50m rytmy /50s		
		2022-07-29	Piątek	Siłownia	45											Dynamika + łydki		
		2022-07-30	Sobota	Rower	155		147	172	86	287		183	1399	30,8	79	Tempo + podjazdy	Suma interwałów: 85min, 157/305, 155/316, 155/301, 155/306, 153/302	
		2022-07-30	Sobota	Bieganie	60	20	143	168					211	05:29	10,8	Siła biegowa - 8x250m podbieg (skipingi)	Mimo wczorajszej dynamiki i mocnego roweru stopa lepiej niż tydzień temu na sile biegowej	
		2022-07-31	Niedziela	Pływanie	60										1800	Technika + 12*50m rytmy /40s		
		2022-08-02	Wtorek	Bieganie	50		147	175					3	04:40	10,6	Rozruch 4km+10x300(tempo 3.10-15)/1,5min (trucht 1min+30sek marsz)	Interwały 3:10-3:30
		2022-08-02	Wtorek	Siłownia	35											Ręce + core		
		2022-08-03	Środa	Bieganie	55		144	160					6	05:04	10,2	Siła biegowa 7km + 9x(50m siła + 100m sprint + 100m trucht) - skipingi, wieloskoki 	Pierwsze wieloskoki od operacji!	
		2022-08-03	Środa	Pływanie	50									02:10	1900	Pływanie w morzu		
		2022-08-04	Czwartek	Pływanie	55									02:11	2000	Pływanie w morzu		
		2022-08-05	Piątek	Bieganie	45	20	152	173					6	04:22	10,4	Rozruch 2km+2x3km(tempo 3.50)/1km truchtu	Najmocniejszy trening od operacji, ze stopą coraz lepiej	
		2022-08-05	Piątek	Siłownia	45											Ręce + Dynamika + łydki	Najlepsze skakanie na lewej nodze od operacji	
		2022-08-06	Sobota	Rower	120		86	113	70	77		19	23	19	40	Rege z Szymkiem 		
		2022-08-06	Sobota	Bieganie	50	20	139	146					6	04:32	10,2	Tlen 140	Na drugi dzień już trochę czuję stopę	
		2022-08-08	Poniedziałek	Rower	65		148	166	85	292		79	21	35,4	38	Zakładka - Sweet spot - 2*20min/325	Bardzo wysokie tętno, ogólnie słabo, HR/W: 158/325, 162/325
		2022-08-08	Poniedziałek	Bieganie	50	20	160	177					6	04:09	11	Zakładka - 10km z narastającą prędkością - od 4:30 do 3:45, tempo zwiększanie o 5sek/1km + 1km truchtu	Pierwsza zakładka od 2 lat, 10km@4:03, wysokie tętno, ale dobrze mi się biegło 	
		2022-08-09	Wtorek	Rower	100		144	177	86	297		124	1080	27,6	45	VO2max - 4x4min + 4x5min 	Wysokie tętno, HR/W: 161/396, 164/394, 165/392, 166/391	
		2020-08-09	Wtorek	Pływanie	60	40									1900	10x50m / 10s + 6x50m mocno łapki/bez łapek + 300m łapki + 300m + 200m łapki		
		2022-08-10	Środa	Bieganie	60	20	148	178					0	04:39	12,1	bs 3km+ rytmy (najlepiej stadion) 4x200/200+ 2x400(tempo 3.10-20)/400 w truchcie+1x800(tempo 3.20-25)/400 w truchcie+2x400/400+2-4x200/200+2km schłodzenia	Bardzo wysokie tętno, ale trzymam tempo, 200m w 35s, 400m w 1:16	
		2022-08-10	Środa	Siłownia	25											Ręce		
		2022-08-10	Środa	Rower	110		98	124	71	129		26	477	19,5	35	Rege z Anią 		
		2022-08-11	Czwartek	Bieganie	60	10	143	174					233	05:19	11,2	Siła biegowa - 9x250m podbieg (skipingi + wieloskoki)	Trochę czuję kostkę po wczorajszym stadionie	
		2022-08-11	Czwartek	Pływanie	55	50									1800	Technika + 6x100m - VO2max + 6x200m łapki/bez łapek		
		2022-08-12	Piątek	Rower	160	30	140	170	82	288		189	1824	26,4	70	Wytrzymałość siłowa podjazdy Liwocz - 6*10min	Czuję mocno nogi po bieganiu w tym tygodniu , HR/W: 154/342, 157/351, 158/354, 157/342, 159/345, 156/331	
		2022-08-12	Piątek	Siłownia	40											Dynamika + łydki		
		2022-08-13	Sobota	Bieganie	55		151	169					0	04:16	12,4	BS 2-3km + 4x2km( tempo 3.30-40)/2-3min odpoczynku+2-3km 	Średnie HR: 161/163/163/163. Czuję stopę od początku, po treningu bardzo mocno czuję całą kostkę	
		2020-08-13	Sobota	Pływanie	60										2000	CSS - 15x100m/10s @1:55		
		2022-08-14	Niedziela	Rower	100		133	149	89	250		89	623	32,6	54	Tlen		
		2022-08-14	Niedziela	Rower	110		95	134	63	137		29	588	17,4	31	Rege z Anią		
		2022-08-15	Poniedziałek	Rower	170	15	143	175	84	281		188	1878	26,3	73	Wytrzymałość siłowa na podjazdach	Nogi zmęczone, czuję stopę od góry cały dzień
		2022-08-16	Wtorek	Bieganie	65	130	144	176					6	04:35	13,1	BS 3km+10x400(1.08-12)/400 truchtu+1-2km BS	Trochę czuję stopę, ale ogólnie dużo lepiej niż wczoraj, przerwa 2 dni od biegania pomogła	
		2022-08-17	Środa	Rower	120	20	141	176	86	295		138	1179	25	46	VO2max - 4x4min + 9x5min podjazdy pod Kopiec 	Gorąco i parno (+30), ale dosyć niskie tętno, HR/W: 156/390, 159/396, 163/400, 164/401	
		2020-08-17	Środa	Pływanie	60										1600	Technika + 6x100m - VO2max + 6x100m łapki	Lepiej niż tydzień temu	
		2022-08-18	Czwartek	Bieganie	60	20	143	174					233	05:19	11	Siła biegowa - 10x200m podbieg (skipingi + wieloskoki) + 2 razy kopiec	Trochę czuję kostkę po wczorajszym stadionie	
		2022-08-19	Piątek	Rower	85	30	147	166	86	258		80	26	36,7	51	Czasówka - Wytrzymałość siłowa (tempo) - 2*15min @300W / 5min + tempo 20min	Parno, bardzo ciężko mi wykręcić wyższą moc, pierwsza czasówka od 2 lat, HR/W: 155/300, 156/298	
		2022-08-19	Piątek	Pływanie	65										1800	Technika + 3x(300pb/200Ł/100)		
		2022-08-20	Sobota	Rower	105		144	163	88	257		98	664	36,3	63	Zakładka - Czasówka - tempo	Gorąco (+31)	
		2022-08-20	Sobota	Bieganie	50	20	162	174					99	04:01	11,7	Zakładka - 10km na progu 	Gorąco (+29), pierwsze 5km z dużą kolką po rowerze, ale bieg z dużą rezerwą, druga połowa niego już ciężko. 10km w 39:45 /162	
		2022-08-21	Niedziela	Bieganie	90		150	166					638	05:30	15,5	Liwocz 	Czuję kostkę na zbieganiu, pod koniec już słabo	
		2020-08-22	Poniedziałek	Pływanie	60	100									1800	CSS - 15x100m/2'30 @1:53	Średnie tempo 1:50-51
		2022-08-23	Wtorek	Siłownia	90											Ręce + dynamika + łydki		
		2022-08-24	Środa	Bieganie	70	20	147	179					6	04:36	13,6	BS 3km+ 4x200/200+3-4x1km(tempo 3.23-25)/2 min odpoczynku+4x400(1min 10-12sek)/400(truchtu +1-2km BS	Parno i gorąco, kilometry w tempie 3:25, 400m@74s	
		2022-08-25	Czwartek	Rower	85		150	168	85	272		85	30	38	51	Czasówka - Wytrzymałość siłowa (tempo) - 3*15min @305-310W / 5min	Gorąco i parno (+28), trochę lepiej niż tydzień temu, HR/W: 157/308, 157/308, 161/305	
		2022-08-25	Czwartek	Siłownia	35	30										Dynamika		
		2022-08-26	Piątek	Bieganie	75	30	140	163					324	05:42	11,9	Siła biegowa - 10x200m podbieg (skipingi + wieloskoki) + 2 razy kopiec	Zadziwiająco dobrze z kostką po wczorajszej dynamice, najlepsza siła biegowa od operacji	
		2022-08-26	Piątek	Siłownia	40											Ręce + core		
		2022-08-27	Sobota	Góry	200								695		10	Gorce - Wierch Spalone 	Pod koniec podczas schodzenia już czuję kostkę od strony zewnętrznej blizny, na drugi dzień czuję dosyć mocno kostkę	
		2022-08-28	Niedziela	Rower	85		147	163	85	256		82	302	36,2	53	Czasówka - tempo 	Dosyć wysokie tętno 	
		2022-08-29	Poniedziałek	Bieganie	65	110	142	174					321	05:26	11	Siła biegowa - 10x150m podbieg (skipingi + wieloskoki) + 2 razy kopiec	Trochę jeszcze czuję kostkę po górach
		2022-08-30	Wtorek 	Góry	240	20							1330		12,3	Tatry z Szymkiem - Świnicka, Pośrednia i Skrajna	Od połowy trasy czuję kostkę, po górach już mocno	
		2022-08-31	Środa	Rower	90	25	148	160	85	284		103	30	39,2	58	Czasówka - Wytrzymałość siłowa (tempo) - 3*15min @310W / 5min	Najszybszy trening ever, 3 najszybsza jazda wliczając w to zawody. Lepiej niż tydzień temu, niższe tętno, wyższa moc, ostatni interwał 18min, HR/W: 153/310, 154/310, 156/310	
		2022-08-31	Środa	Siłownia	35											Łydki		
		2022-09-01	Czwartek	Bieganie	65	25	147	178					6	04:29	13,6	BS 3km+interwały 3x1500(3.25-27)/1,5-2min odpoczynku+1km truchtu+3x1km(3.20-23)/1,5-2min odpoczynku+2-3km BS 	Trochę czuję kostkę, 1500@3:24, 1km@3:18, HR: 163, 165, 167, 164, 165, 164	
		2022-09-01	Czwartek	Siłownia	35											Ręce		
		2022-09-02	Piątek	Rower	100		140	165	86	300		128	1087	27,5	45	Wytrzymałość siłowa podjazdy pod zoo - 8x6min	Na początku czuję moc w nogach, potem coraz gorzej, tętno w miarę niskie - najniższe w tym roku pod zoo, suma interwałów 47min, HR/W: 155/354, 155/357, 154/354, 156/357, 157/352, 157/356, 158/352, 157/351 	
		2022-09-03	Sobota	Bieganie	65	25	149	175					6	04:12	14	BS 3km+4km(tempo progowe, około 3.40-45)/3min odpocynku w truchcie+3km(3.40-45)/3min+1km(3.15-20)+2-3km BS	Na drugi dzień mocno czuję kostkę, nie jestem w stanie chodzić szybko bez bólu	
		2022-09-04	Niedziela	Rower	120		140	164	84	275		129	876	31,2	62	Czasówka - tempo z podjazdami na FTP	Mocno czuję nogi po bieganiu, na podjazdach mocne zakwaszenie, dosyć niskie tętno	
		2022-09-04	Niedziela	Pływanie	60										1400	Technika + 6x100m - VO2max + 4x100m łapki	Dużo wolniej niż 2 tygodnie temu 	
		2022-09-05	Poniedziałek	Bieganie	65	15	142	175					305	05:28	11,2	Siła biegowa - 10x150m podbieg (skipingi + wieloskoki) + 2 razy kopiec	2 czas na Kopiec
		2022-09-05	Poniedziałek	Siłownia	50											Ręce + core + łydki 		
		2022-09-06	Wtorek	Rower	95	25	147	164	85	278		100	30	38,4	58	Czasówka - Wytrzymałość siłowa (tempo) - 3*15min @315W / 5min	Drugi najszybszy trening ever, mocny wiatr, nie czuję mocy w nogach, chociaż tętno niskie, HR/W: 154/315, 155/314, 156/313	
		2022-09-07	Środa	Bieganie	65		143	181					10	04:43	12	rozruch 3km+4x200(34-36sek)/200+2x400(1.12-15)/400truchtu+1x800(tempo 3.10)/2 min odpoczynku+2x400/400+4x200/200+1-2km truchtu	Bardzo dobry trening, dużo niższe tętno niż przy tym samym treningu w lutym 2020	
		2022-09-07	Środa	Siłownia	50	25										Ręce + core + łydki		
		2022-09-08	Czwartek	Rower	105	75	139	166	87	305		134	1073	26,9	45	Wytrzymałość siłowa podjazdy pod zoo - 8x6min	Najlepszy trening pod zoo w tym roku, niskie tętno, czuję moc w nogach, zwłaszcza na początku, suma interwałów 48min, HR/W: 154/357, 152/357, 154/360, 155/359, 154/358, 156/357, 155/359, 157/359	
		2022-09-09	Piątek	Rower	105		146	161	87	300		127	42	38,1	63	Czasówka - wytrzymałość siłowa - 20min@300W/3min + 5min@340W/2min + 20min@315W/3min + 5min@350W/2min + 10min@325W/2min + 5min@360W	Super trening poranny po wczorajszym mocnym rowerze, niskie tętno, najlepszy trening na czasówce w tym roku, HR/W/min: 149/301/20, 152/340/5, 150/313/20, 153/351/5, 149/325/10, 155/360/5	
		2022-09-09	Piątek	Bieganie	60	30	152	180					14	04:11	13,7	rozruch 3km+5km(tempo 3.45-50)/3 min odpoczynku+2,5km(tempo 3.35-40)/2min odpoczynku+1km(tempo 3.15)+1-2km BS	Lekko podwyższone tętno, początkowo czuję nogi po rowerze, po 8km puściło i było szybciej niż zakładałem - 2.5km@3:30 + 1km@3:10	
		2022-09-10	Sobota	Pływanie	60										1400	Technika + 6x100m - VO2max + 4x100m łapki + 100m płetwy 	Jeszcze wolniej niż tydzień temu, mega słabo	
		2022-09-11	Niedziela	Bieganie	85	20	140	167					446	05:21	13,8	Lasek	Niskie tętno, czuję moc w stopie, już prawie normalnie biegnę	
		2022-09-12	Poniedziałek 	Rower	80		147	164	84	314		104	42	37	45	Czasówka - Wytrzymałość siłowa - 4*10min@350-360W / 2.5min	Od początku czuję moc w nogach, niskie tętno, najlepsze interwały na czasówce od 9.07.2020, HR/W: 154/351, 156/350, 156/352, 158/360
		2022-09-12	Poniedziałek 	Siłownia	75	15										Ręce + core + łydki + dynamika	Bardzo dobra dynamika	
		2022-09-13	Wtorek 	Góry	250	20							1413		12,1	Tatry z Szymkiem - Kopa, Goryczkowa Czuba, Kasprowy 	Od połowy trasy czuję kostkę, po górach już mocno	
		2022-09-14	Środa	Bieganie	65		138	166					300	05:28	10,6	Siła biegowa	Niskie tętno, na drugi dzień o dziwo bardzo dobrze	
		2022-09-14	Środa	Siłownia	50	15										Ręce + core + łydki		
		2022-09-15	Czwartek	Pływanie	50	120									1300	Technika (czucie wody) + 6*50m VO2max		
		2022-09-16	Piątek	Rower	80		152	164	86	303		97	30	37,4	46	Zakładka - Czasówka - Wytrzymałość siłowa (tempo) - 2*20min@325W / 5min + 10min@330W	Trochę podwyższone tętno, HR/W: 158/325, 158/325, 157/330	
		2022-09-16	Piątek 	Bieganie	65	20	153	172					434	04:58	11,7	Zakładka - Lasek 	Troszkę czuję stopę po rowerze, tętno wysokie	
		2022-09-17	Sobota	Bieganie	60	15	153	177					0	04:17	12,2	BS 2-3km+4 x1600(tempo 3.35-40)/1min odpoczynku+2x1km(tempo 3.20-25)/1min+5x200(33-35sek)/200+BS2-3km	Wysokie tętno	
		2022-09-18	Niedziela	Pływanie	60										1800	Technika (czucie wody + 6x25nogi) + 50tki VO2max 	Bardzo dobre czucie wody, najszybsze 50tki od dwóch lat - zszedłem do 45s	
		2022-09-19	Poniedziałek	Bieganie	65		143	167					319	05:36	11	Siła biegowa	Wysokie tętno
		2022-09-19	Poniedziałek 	Siłownia	60	15										Ręce + core + łydki		
		2022-09-21	Środa	Siłownia	50	100										Ręce + core + łydki	Chory, skakanie na jednej nodze - prawie nie widać już różnicy po dwóch dniach odpoczynku!	
		2022-09-22	Czwartek	Bieganie	65		149	179					6	04:19	12,9	Rozruch 3km+5x1km(tempo 3.20)/1,5-2min odpoczynku+5x200(34-36sek)/200+1-2km truchtu	Przeziębiony, wysokie tętno, ale nogi bardzo świeże, w ogóle nie czuję stopy!	
		2022-09-23	Piątek	Bieganie	60	15	147	164					6	04:27	11,4	Rozruch 3km+5km(tempo 3.45 - 3:50), 3-4min odpoczynek+5x200(36-38sek)/200+2-3kmBS	Przeziębiony, Wysokie tętno, ale w ogóle nie czuję stopy podczas biegania, mimo wczorajszego mocnego treningu	
		2022-09-23	Piątek	Pływanie	50										1200	Technika (czucie wody + 5x25nogi) + 50tki VO2max 	Przeziębiony, Bardzo dobre czucie wody, 50tki zszedłem do 45s	
		2022-09-24	Sobota	Rower	90		140	168	87	308		114	853	26,8	37	Wytrzymałość siłowa podjazdy pod zoo - 7x6min	Przeziębiony i osłabiony, najlepszy trening pod zoo w tym roku, czuję moc w nogach, z każdym podjazdem coraz lepiej, suma interwałów 41min, HR/W: 155/355, 157/364, 158/364, 155/366, 159/367, 159/368, 160/374	
		2022-09-25	Niedziela	Rower	70		150	166	88	308		90	30	37,4	41	Zakładka, Czasówka - wytrzymałość siłowa - 15min@335W/3min + 5min@355W/1min + 15min@335W/3min + 5min@355W/1min	Przeziębiony, wysokie tętno, HR/W: 156/334/15, 158/354/5, 158/335/15, 159/357/5	
		2022-09-25	Niedziela	Bieganie	70	20	154	170					434	04:51	11,6	Zakładka - Lasek 	Przeziębiony, prawie w ogóle nie czuję stopy, zbiegi na pełnej prędkości	
		2022-09-26	Poniedziałek 	Siłownia	55	15										Ręce + łydki	Przeziębiony
		2022-09-27	Wtorek	Bieganie	65	15	142	165					10	04:31	13,3	Bs 10-12km w tlenie plus rytmy 5x200/200	Przeziębiony, za mało zjadłem, 9km@4:25/143	
		2022-09-28	Środa	Rower	50	20	144	171	84	302		61	28	35	47	Czasówka - Wytrzymałość siłowa - 4x5min@355-365W / 1:15 przerwy	Przeziębiony, czuję nogi po bieganiu, suma interwałów: 21min, HR/W: 154/351, 155/359, 160/358, 160/366	
		2022-09-29	Czwartek	Bieganie	45	100	151	173					3	04:20	8,4	BS 4km rozruch+5x1km(tempo 3.30)/1min odpoczynku+trucht 1km	Przeziębiony, wysokie tętno	
		2022-09-30	Piątek	Pływanie	50										1200	Technika (czucie wody + 5x25nogi) + 100tki 	Przeziębiony	
		2022-10-01	Sobota	Rower	30		129	163	77	289		32	64	26,5	12	Czasówka - Rozruch 	Przeziębiony	
		2022-10-02	Niedziela	Rower	110		150	169	87	304		143	609	34,1	61	Czasówka - Tempo	Przeziębiony, bardzo mocny trening. +12 stopni z mocnym wiatrem i wypiłem tylko pół litra izo. Założyłem koła i hamulce od szosy - dużo lepsza jazda po górkach. 	
		2022-10-02	Niedziela	Pływanie	45										1100	Technika (czucie wody + 5x25nogi) + 50tki VO2max 	Przeziębiony, dobre czucie wody	
		2022-10-03	Poniedziałek	Bieganie	70		144	169					323	05:26	12,3	Siła biegowa	Przeziębiony, Wysokie tętno, mocno czuję łydki po rowerze
		2022-10-03	Poniedziałek 	Siłownia	60	15										Ręce + core + łydki	Przeziębiony	
		2022-10-05	Środa 	Bieganie	50	90	142	146					14	04:33	10,1	Tlen 10-12km	Przeziębiony, wysokie tętno, nowe buty	
		2022-10-05	Środa	Siłownia	60	15										Ręce + core + łydki	Przeziębiony	
		2022-10-06	Czwartek	Rower	95		139	158	84	276		99	434	33,4	51	Czasówka - tlen		
		2022-10-07	Piątek	Bieganie	55	15	151	180					6	04:30	11,9	Rozruch 3km+ 4x( 500-1.34-35)/1min truchtu+400-1.12/1min +200-36-37 sek)/ 2'30min odpoczynku+ 3km BS	Czuję kostkę, wysokie tętno, ciężki trening	
		2022-10-07	Piątek	Pływanie	40										1000	Technika (czucie wody + 6x25nogi) 		
		2022-10-08	Sobota	Góry	120								442		4,6	Lubogoszcz	Czuję kostkę po zejściu	
		2022-10-09	Niedziela	Bieganie	80	20	161	179					471	04:45	13,8	Lasek - pod progiem	Czuję kostkę od początku, wysokie tętno, na drugi dzień bardzo słabo ze stopą	
		2022-10-10	Poniedziałek 	Siłownia	70	15										Ręce + core + łydki + dynamika	Po dynamice lepiej ze stopą, na drugi dzień bardzo słabo ze stopą
		2022-10-13	Czwartek	Bieganie	75	90	149	172					366	05:37	12	Siła biegowa	Wczoraj bardzo źle ze stopą, boli mnie od góry, Wysokie tętno, lekko czuję lewego i prawego achillesa 	
		2022-10-14	Piątek	Siłownia	60											Ręce + core + dynamika	Dynamika całkiem nieźle, wieczorem mocno czuję stopę jak chodzę 	
		2022-10-14	Piątek	Pływanie	45										900	Technika (czucie wody + 6x25nogi) 		
		2022-10-15	Sobota	Bieganie	80	20	149	176					466	05:21	12,6	Lasek	Czuję kostkę od początku, wysokie tętno, na drugi dzień lepiej ze stopą niż tydzień temu	
		2022-10-16	Niedziela	Góry	170								600		8	Mogielica	Trochę czuję stopę	
		2022-10-16	Niedziela	Pływanie	45										1300	Technika (czucie wody + 6x25nogi) 		
		2022-10-17	Poniedziałek	Rower	105		143	169	87	289		127	709	30,7	56	Tempo	REHABILITACJA
		2022-10-17	Poniedziałek 	Siłownia	60	15										Ręce + core + łydki		
		2022-10-18	Wtorek	Bieganie	65		147	175					334	05:28	11,6	Siła biegowa 	Czuję stopę	
		2022-10-19	Środa	Siłownia	60	15										Ręce + core + dynamika + łydki		
		2022-10-20	Czwartek	Bieganie	60	100	144	172					345	05:19	10,6	Kopiec x 4	Czuję stopę cały bieg 	
		2022-10-21	Piątek	Pływanie	50	60									1300	Technika (czucie wody + 6x25nogi) 	REHABILITACJA, po wizycie dużo lepiej podczas chodzenia	
		2022-10-22	Sobota	Bieganie	80		152	175					518	05:34	12,3	Lasek	Padał deszcz, Od początku dnia dużo lepiej ze stopą, ale podczas biegania czuję od początku, głównie po prawej stronie i po lewej ciągnie, pod koniec biegania już całą stopę, ale po bieganiu jest lepiej. 	
		2022-10-23	Niedziela	Góry	150								640		5,5	Szczebel	Ze stopą dużo lepiej w górach 	
		2022-10-23	Niedziela	Pływanie	45										1200	Technika (czucie wody + 6x25nogi) 	Dobre czucie wody, szybkie 50tki (45s)	
		2022-10-24	Poniedziałek	Bieganie	65		149	173					379	05:13	10	Kopiec x 5	Czuję stopę cały bieg
		2022-10-24	Poniedziałek 	Siłownia	80	15										Nogi + Ręce + core + dynamika		
		2022-10-26	Środa	Bieganie	65	100	148	173					281	05:35	10,3	Siła biegowa 		
		2022-10-26	Środa	Siłownia	75	15										Nogi + Ręce + core		
		2022-10-27	Czwartek	Rower	110		133	156	84	258		89	547	27	37	Tlen po górkach	REHABILITACJA - po rehabie dużo lepiej	
		2022-10-28	Piątek	Góry	195								994		8,9	Tatry - Hala Kondratowa	Jest najlepiej dotychczas	
		2022-10-29	Sobota	Góry	225								734		11	Tatry - Giewont	Jak na drugi dzień pod rząd to nie jest źle	
		2022-10-30	Niedziela	Bieganie	70	15	144	177					379	05:39	10	Kopiec x 5		
		2022-10-31	Poniedziałek	Rower	110								295	14,3	27	Z Szymkiem w Lasku
		2022-10-31	Poniedziałek 	Siłownia	50											Ręce + core 		
		2022-11-01	Wtorek	Bieganie	85		150	178					480	05:26	12,8	Lasek	Czuję stopę przez cały trening, najbardziej z zewnętrznej strony, pod koniec od wewnętrznej 	
		2022-11-02	Środa	Siłownia	85	15										Nogi + dynamika + ręce	Bardzo dobrze dynamika	
		2022-11-03	Czwartek	Bieganie	80	100	152	175					533	05:14	10,5	Kopiec x 7	Trochę lepiej ze stopą niż we wtorek, delikatnie jeszcze czuję po zewnętrznej stronie	
		2022-11-04	Piątek	Pływanie	50										1200	Technika (czucie wody + 6x25nogi) 	REHABILITACJA, najszybsza 50tka ever - 42s	
